,Sphere,Rastrigin,Ackley,Griewank,Schwefel P2.22,Rosenbrock,Sehwwefel P2.21,Quartic,Schwefel P1.2,Penalized 1,Penalized 2,Schwefel P2.26,Step,Kowalik,Shekel Foxholes,Goldstein-Price,Shekel 5,Branin,Hartmann 3,Shekel 7,Shekel 10,Six-Hump Camel-Back,Hartmann 6,Zakharov,Sum Squares,Alpine,Michalewicz,Exponential,Schaffer,Bent Cigar,Bohachevsky 1,Elliptic,Drop Wave,Cosine Mixture,Ellipsoidal,Levy and Montalvo 1
avg,7.157865635349946e-05,7.579682877089766e-05,0.006215119477230306,0.006264918096427669,0.05077002155495713,0.02058469749010087,0.002316566091439679,0.008185831660742923,5703.5860107862845,6.387627247092952e-06,7.3660248815039e-05,-10745.945209855772,0.0,0.0008978211370000742,1.6895303619819901,3.0001695271543904,-10.14432190848791,0.39789477048552924,-3.8377068701798844,-10.23885791697708,-10.144740741616701,-1.0316250031788254,-3.2026360793916306,58.21594129277108,0.001537942893987018,1.277883689472853,-1.8012787189617319,-0.9999881301291955,0.0028361052059023882,108.142374980048,4.580956439880213e-05,8.227556610908405e-06,-0.9884813647188894,-2.999700030545639,124.51611168635579,5.286688070472909e-06
std,0.00010012227089951822,7.797499601699648e-05,0.003588327584083523,0.021500540072011517,0.030719414658489864,0.022266680610932663,0.0013959853381452151,0.007362811527151387,4527.513643805217,6.507433554353419e-06,6.44903434486476e-05,1612.038058576575,0.0,0.0005818804897680287,1.5215469842900304,0.00021874877737674962,0.007461308993438977,8.045709893406908e-06,0.055653170368406835,1.0700078515803073,0.007339052799077555,3.2903565338603433e-06,0.09390129758316572,63.72781185431543,0.0013034578256442156,5.112145716284428,2.5120496429518986e-05,1.4660718910800734e-05,0.002661684838401642,117.65455754737118,9.845977229257168e-05,6.6120231771034355e-06,0.02447375343454963,0.00040752315995091576,49.29188985685875,4.605544330554065e-06
worst,0.0006332395449062256,0.00033218574862026173,0.01743059962091964,0.09669540676985522,0.12859298868414748,0.09800452530181687,0.006068144698476663,0.031535930481596273,20065.93757688699,3.153533269577595e-05,0.000304732374712171,-7462.066355529816,0.0,0.002251956282031811,10.763180667030316,3.001350873436205,-10.111097964925138,0.3979233737105581,-3.6002863298241916,-2.7491061438856477,-10.111757197310249,-1.031615537674337,-2.9546190437948407,406.9948339489303,0.0056705455787015024,25.770884973966112,-1.8012029836393535,-0.9999403009719183,0.02146789907450969,629.2532236624387,0.0006303084097145639,2.9364137352628534e-05,-0.9362452743867019,-2.9982118516953284,280.3299824502359,1.8230064982668196e-05
best,4.4962493752390045e-07,1.0632127001031222e-07,0.000933825277496414,5.202614894450619e-08,0.003486946963101187,3.977344799082524e-05,0.00018345262918108285,0.0004075454391345009,5.026123114407412,1.4797091847858078e-07,1.0766951615606454e-08,-12569.40245673502,0.0,0.0003088681158562839,0.9980038377945931,3.0000025513755557,-10.153194688957926,0.39788736789830104,-3.8627595025865222,-10.402470036926402,-10.152140118724231,-1.0316284164425853,-3.319175710930581,0.24345905108108196,9.239340795750534e-07,0.00014882311297471397,-1.8013032736474146,-0.9999999302738024,0.0024558581715536376,1.4499377682738144,4.5382153257556013e-07,2.5429102202108237e-07,-0.9999996264865141,-2.9999955416901183,57.56050882542513,2.832952080426855e-08
ideal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12569.486618173014,0.0,0.0003074861,0.9980038377944493,3.0,-10.1532,0.39788735772973816,-3.86278214782076,-10.1532,-10.1532,-1.031628453489877,-3.32236801141551,0.0,0.0,0.0,-1.8013034100985532,-1.0,0.0,0.0,0.0,0.0,-1.0,-3.0,0.0,0.0
time,0.4234212064743042,0.42464438915252684,0.4370567274093628,0.4368747711181641,0.4255062675476074,0.4316105794906616,0.424506893157959,0.44589040756225584,0.43164878845214844,0.4756335258483887,0.47034678936004637,0.4390300178527832,0.43791024684906005,0.6071033191680908,0.6434870052337647,0.43133392810821536,0.45516433238983156,0.4239105892181396,0.45530531883239744,0.4652629566192627,0.45297017097473147,0.427781286239624,0.4522158145904541,0.4445352125167847,0.4362772512435913,0.4375338363647461,0.4320429039001465,0.430274715423584,0.42414912700653074,0.434104962348938,0.4234521150588989,0.4355801677703857,0.42299321174621585,0.43515853881835936,0.4325079822540283,0.4502422523498535
