,Sphere,Rastrigin,Ackley,Griewank,Schwefel P2.22,Rosenbrock,Sehwwefel P2.21,Quartic,Schwefel P1.2,Penalized 1,Penalized 2,Schwefel P2.26,Step,Kowalik,Shekel Foxholes,Goldstein-Price,Shekel 5,Branin,Hartmann 3,Shekel 7,Shekel 10,Six-Hump Camel-Back,Hartmann 6,Zakharov,Sum Squares,Alpine,Michalewicz,Exponential,Schaffer,Bent Cigar,Bohachevsky 1,Elliptic,Drop Wave,Cosine Mixture,Ellipsoidal,Levy and Montalvo 1
0,68461.15938111016,177.85123074504037,20.6625728563527,608.8344492481796,8.242054449245044e+27,248377787.79644868,88.21697734719157,120.84521160385995,143295.28295754053,563888361.7053334,1158461179.888737,-2253.229920124993,67472.42,0.15867724725381516,127.07409556439083,62.28264996390274,-0.4935550281435273,1.6954993773932023,-3.1990342279914854,-0.6073571983606318,-0.5275430113598977,0.8059947833094857,-1.604089297441081,2816491731.488515,9833.34699969711,65.11516804975345,-1.0790331680658165,-0.034900806522109515,0.34688804645797267,63901456692.9502,114.48027450024256,1582.0029918224382,-0.6586721964881955,6.574770930538022,11503.712492663124,23.77352411286735
1,61826.43238029153,157.0306190181278,20.416066490653105,557.0784374973653,1.4543238339393775e+27,221838750.24208677,86.78376054198979,112.28356036769632,135499.20096922907,479619289.65459937,1029333000.1524036,-3290.023907241225,60329.22,0.07650151800388932,38.70650192855982,26.91718596423012,-0.965447834009003,1.104886059839869,-3.41683024833705,-0.9659378116894543,-0.7498476767306004,-0.22179187973384792,-1.8654053810090365,14326674.891464634,8742.867031777758,61.30946767430179,-1.1872506450051654,-0.04705684502425358,0.2570916415540789,58467540544.72711,27.944081589814232,1178.596337700286,-0.7657659331400316,6.0473084382813065,5704.132851248171,21.64030833311625
2,47196.662999066844,121.48184894728996,19.81058135028625,443.92679731226104,1.2987107394596869e+26,160862784.0739847,85.3384174364848,65.19430688483702,127074.7212727704,374219147.8062982,796822730.7379783,-4952.721587093689,46580.92,0.0551156718106455,17.655413433613294,15.167276131739081,-1.4175944838492733,0.8455819268773495,-3.574668094818156,-1.4603550910766279,-1.2303861624631935,-0.5632488128461077,-2.103447208762722,2616724.256815632,7081.0525170376395,57.19988996901007,-1.3053255504654564,-0.13201463005535496,0.1933625796181269,44576619347.84681,14.721189058637574,918.0668110641906,-0.8399742057115536,4.636855211183829,4767.816100765442,18.523111285697595
3,33590.50965199155,92.37401603729087,18.76220772531994,331.1663367957795,4.156193247656346e+24,110587221.87094492,81.9205151177229,38.650857856698465,123557.95510469758,236562941.11563084,523564485.978635,-5615.956025114315,33734.4,0.04450390689679459,9.91148736785717,13.797894167802816,-2.075149124788619,0.7779116583531844,-3.6113310164328727,-1.8111925404838087,-1.648699984311335,-0.7472041212710967,-2.260390205568085,273740.0194641583,5283.903637958965,50.926503324339926,-1.3843665977103483,-0.2749939052300572,0.1699442633783856,34652130625.1998,6.578247355923583,698.7147547803532,-0.8667432966176938,3.159089170806798,3817.285760050463,15.367382765501155
4,25266.910173435128,69.4628056139085,18.12461529411918,257.594464552123,5.570550345806602e+23,72738741.0263705,79.96110054038895,22.614286011533135,122948.50707396657,135645230.62321457,311206471.0944552,-6258.865164639462,26038.64,0.030647219098662092,9.18045943999655,11.70866212535367,-2.574702427280648,0.6925524369089807,-3.6271358467926422,-2.460546287461264,-2.2631915812107644,-0.8080788446172921,-2.3830322686762564,136702.74169987944,3925.3711079223935,47.07723315767336,-1.4333405537022819,-0.40096872829493074,0.14467608898616582,28903833574.14684,3.8024386732249678,526.942892134265,-0.8795431214376748,1.9186311048793712,3177.0983134434896,12.911002340810676
5,19538.045451908038,55.882660456337426,17.051866502337464,203.2306537534482,3.3594178111454835e+22,53151310.082635194,78.24409948980853,13.239902544123824,122607.33798510107,79957151.40686747,198048577.23459405,-6867.516100947774,20645.04,0.027710257437369757,8.719847202182237,10.697220553955328,-3.2572460518895054,0.6032963008443599,-3.6546377617800534,-3.1441656368781112,-2.8997799498804806,-0.8960122552568821,-2.4400494063114087,88140.38994778373,2801.5214965762048,42.5730841415159,-1.4629448061057042,-0.537822624179522,0.12041057337868485,22106355949.5782,2.1556394777484744,419.13431075124595,-0.8902519518495038,1.0981634883698517,2819.325261104112,11.566736298936684
6,15477.146793646216,43.0077064009395,16.14535173026155,151.73662384493974,9.901885294732489e+18,35617316.369108796,75.68722620880654,9.657434455029048,121968.92227189947,49428338.51875067,144994321.58491063,-7471.591423293396,16270.54,0.024564477526489575,7.761431934419064,9.83285262623622,-3.8379997492482985,0.548115175041185,-3.6783738424900623,-3.537603551782084,-3.3144567930902578,-0.9399685621095399,-2.4966498518398597,84098.06585205985,2228.876107652504,39.79897153718886,-1.4830060329720962,-0.6361126454391666,0.11338346056792055,17353796391.780033,1.7188046865642423,335.1031458472776,-0.9044284275459189,0.38960835614037026,2549.919243194052,9.433727089421877
7,11789.891210449709,32.97364523803863,15.11533184061607,111.8659920093341,7.868222602445683e+17,22109834.80171377,73.5910406945271,5.895925572575718,120991.0265916726,30796807.348226003,99673708.82400268,-7892.224259056663,12004.96,0.02290623250114624,6.920288364374986,9.475805894473739,-4.373522425394414,0.5060709663329857,-3.680555497476807,-4.016904175472431,-3.8279805191509895,-0.9536575689475711,-2.568103246630093,3112.8793790701907,1818.515992488891,36.959913920921025,-1.499056764645444,-0.7279562697155925,0.09723397513300229,13587041165.721052,1.3013387969820562,259.4080736646197,-0.9051924491503627,0.0102433927754213,2377.71473355783,7.601726220692296
8,9477.119322277802,25.549258441870926,14.172452170148565,81.13301410344258,5.4873924284910976e+17,15990803.123704992,72.15232960833652,4.144912405405564,120415.99715156748,21712972.87713908,63808789.89378869,-8140.470875300063,9291.02,0.019704342481615483,6.066108959079043,9.033517988803647,-4.659357127216523,0.4964029439138149,-3.68850703640729,-4.378552915059455,-4.395151979517078,-0.9780850467873045,-2.6016429373080876,1663.7120849359458,1440.059071019712,33.862660614168675,-1.5219581187366118,-0.7866012620928413,0.089469462032554,10971937210.622198,1.0227104190042289,195.02676312544693,-0.9179407732044698,-0.3010732784120354,2270.743814502018,6.877323866201644
9,7293.938846924728,21.40174565543401,13.082182749977857,66.01257814842477,5.670762440596627e+16,12152656.278032262,70.55425211656843,2.6634763933232057,120075.42897232602,13934840.747357436,44743029.726021335,-8278.602356815169,7017.06,0.016748443680724853,5.717921420881393,8.74209726188418,-4.890787785171158,0.4919790226332412,-3.6955311884832884,-4.776954130175416,-4.6650073576184035,-0.9878707885789746,-2.630542340760196,1438.185598732567,1144.9801875291776,31.52567856463596,-1.5325913822079837,-0.8431159490015868,0.07805225596464987,8137535631.498434,0.7921111120590467,149.31287663563674,-0.9277588998135762,-0.6809752545300598,2176.4151474002215,6.17373141578387
